Housing type,Occupancy status,Income tenant,Income owner,Heating system,Wall,Floor,Roof,Windows,0
Multi-family,Privately rented,D3,D6,Water/air heat pump,0.4,0.4,0.2,2.4,178.34731797190238
Multi-family,Privately rented,D3,D6,Water/air heat pump,0.5,0.4,0.3,2.6,147.63570751132278
Multi-family,Privately rented,D3,D6,Water/air heat pump,1.0,0.8,0.3,2.6,164.2423803148375
Multi-family,Privately rented,D3,D6,Wood boiler,0.3,0.3,0.2,1.5,2.264308040514203
Multi-family,Privately rented,D3,D6,Wood boiler,0.5,0.4,0.3,2.5,12.767670318099762
Multi-family,Privately rented,D3,D6,Wood boiler,0.9,0.6,0.3,2.6,30.773438546053917
Multi-family,Privately rented,D3,D6,Wood boiler,1.6,1.1,0.4,2.7,24.063581172607524
Multi-family,Privately rented,D3,D6,Wood boiler,2.0,2.0,1.2,2.8,10.025807268135697
Multi-family,Privately rented,D3,D6,Wood boiler,2.5,2.5,2.5,4.0,4.655674719231502
Multi-family,Privately rented,D3,D7,Air/air heat pump,0.3,0.3,0.2,1.5,1000.7700281699474
Multi-family,Privately rented,D3,D7,Air/air heat pump,0.5,0.4,0.3,2.5,867.7994124876458
Multi-family,Privately rented,D3,D7,Air/air heat pump,0.9,0.6,0.3,2.6,1248.1921434314386
Multi-family,Privately rented,D3,D7,Direct electric,0.3,0.3,0.2,1.5,573.3955520947666
Multi-family,Privately rented,D3,D7,Direct electric,0.4,0.4,0.2,2.5,5202.309388509756
Multi-family,Privately rented,D3,D7,Direct electric,0.6,0.4,0.3,2.7,7467.749543428279
Multi-family,Privately rented,D3,D7,Direct electric,0.9,0.8,0.4,2.7,4490.5917714162315
Multi-family,Privately rented,D3,D7,Direct electric,1.8,1.6,1.0,2.9,3713.178184004721
Multi-family,Privately rented,D3,D7,Gas boiler,0.3,0.3,0.2,1.5,1321.9441313462207
Multi-family,Privately rented,D3,D7,Gas boiler,0.5,0.4,0.3,2.5,3333.1265511369247
Multi-family,Privately rented,D3,D7,Gas boiler,0.9,0.6,0.3,2.6,6035.202217887592
Multi-family,Privately rented,D3,D7,Gas boiler,1.6,1.1,0.4,2.7,3930.339296223026
Multi-family,Privately rented,D3,D7,Gas boiler,2.0,2.0,1.2,2.8,1197.1275761860986
Multi-family,Privately rented,D3,D7,Gas boiler,2.5,2.5,2.5,4.0,304.1850005348918
Multi-family,Privately rented,D3,D7,Oil boiler,0.3,0.3,0.2,1.5,54.310444265846044
Multi-family,Privately rented,D3,D7,Oil boiler,0.5,0.4,0.3,2.5,198.2256834910532
Multi-family,Privately rented,D3,D7,Oil boiler,0.9,0.6,0.3,2.6,424.01727188763124
Multi-family,Privately rented,D3,D7,Oil boiler,1.6,1.1,0.4,2.7,335.7601914598764
Multi-family,Privately rented,D3,D7,Oil boiler,2.0,2.0,1.2,2.8,138.97202948357545
Multi-family,Privately rented,D3,D7,Oil boiler,2.5,2.5,2.5,4.0,67.67147371436286
Multi-family,Privately rented,D3,D7,Water/air heat pump,0.4,0.4,0.2,2.4,404.5017637269027
Multi-family,Privately rented,D3,D7,Water/air heat pump,0.5,0.4,0.3,2.6,189.66402596289672
Multi-family,Privately rented,D3,D7,Water/air heat pump,1.0,0.8,0.3,2.6,212.9205024432213
Multi-family,Privately rented,D3,D7,Wood boiler,0.3,0.3,0.2,1.5,4.754071766712788
Multi-family,Privately rented,D3,D7,Wood boiler,0.5,0.4,0.3,2.5,17.351710855268966
Multi-family,Privately rented,D3,D7,Wood boiler,0.9,0.6,0.3,2.6,37.11640676353737
Multi-family,Privately rented,D3,D7,Wood boiler,1.6,1.1,0.4,2.7,29.390811807615638
Multi-family,Privately rented,D3,D7,Wood boiler,2.0,2.0,1.2,2.8,12.164934584159235
Multi-family,Privately rented,D3,D7,Wood boiler,2.5,2.5,2.5,4.0,5.923631208438016
Multi-family,Privately rented,D3,D8,Air/air heat pump,0.3,0.3,0.2,1.5,1134.8500291924797
Multi-family,Privately rented,D3,D8,Air/air heat pump,0.5,0.4,0.3,2.5,1144.1886356820346
Multi-family,Privately rented,D3,D8,Air/air heat pump,0.9,0.6,0.3,2.6,1670.9560565390314
Multi-family,Privately rented,D3,D8,Direct electric,0.3,0.3,0.2,1.5,756.0188045953511
Multi-family,Privately rented,D3,D8,Direct electric,0.4,0.4,0.2,2.5,6964.336722087152
Multi-family,Privately rented,D3,D8,Direct electric,0.6,0.4,0.3,2.7,8309.558720643387
Multi-family,Privately rented,D3,D8,Direct electric,0.9,0.8,0.4,2.7,5010.340448832743
Multi-family,Privately rented,D3,D8,Direct electric,1.8,1.6,1.0,2.9,4642.280781454233
Multi-family,Privately rented,D3,D8,Gas boiler,0.3,0.3,0.2,1.5,1560.5178679112526
Multi-family,Privately rented,D3,D8,Gas boiler,0.5,0.4,0.3,2.5,4493.437537917345
Multi-family,Privately rented,D3,D8,Gas boiler,0.9,0.6,0.3,2.6,6946.84168674457
Multi-family,Privately rented,D3,D8,Gas boiler,1.6,1.1,0.4,2.7,4280.936674010881
Multi-family,Privately rented,D3,D8,Gas boiler,2.0,2.0,1.2,2.8,1317.4018173659458
Multi-family,Privately rented,D3,D8,Gas boiler,2.5,2.5,2.5,4.0,422.22768831822015
Multi-family,Privately rented,D3,D8,Oil boiler,0.3,0.3,0.2,1.5,59.47937586211159
Multi-family,Privately rented,D3,D8,Oil boiler,0.5,0.4,0.3,2.5,227.97627643576803
Multi-family,Privately rented,D3,D8,Oil boiler,0.9,0.6,0.3,2.6,517.1370829487979
Multi-family,Privately rented,D3,D8,Oil boiler,1.6,1.1,0.4,2.7,436.8874784390284
Multi-family,Privately rented,D3,D8,Oil boiler,2.0,2.0,1.2,2.8,173.44356060682406
Multi-family,Privately rented,D3,D8,Oil boiler,2.5,2.5,2.5,4.0,99.81570149855094
Multi-family,Privately rented,D3,D8,Water/air heat pump,0.4,0.4,0.2,2.4,466.9163686406764
Multi-family,Privately rented,D3,D8,Water/air heat pump,0.5,0.4,0.3,2.6,250.07094955545182
Multi-family,Privately rented,D3,D8,Water/air heat pump,1.0,0.8,0.3,2.6,285.036887142029
Multi-family,Privately rented,D3,D8,Wood boiler,0.3,0.3,0.2,1.5,5.206534862864058
Multi-family,Privately rented,D3,D8,Wood boiler,0.5,0.4,0.3,2.5,19.95593285848278
Multi-family,Privately rented,D3,D8,Wood boiler,0.9,0.6,0.3,2.6,45.26766147470385
Multi-family,Privately rented,D3,D8,Wood boiler,1.6,1.1,0.4,2.7,38.24300195944957
Multi-family,Privately rented,D3,D8,Wood boiler,2.0,2.0,1.2,2.8,15.182404521731739
Multi-family,Privately rented,D3,D8,Wood boiler,2.5,2.5,2.5,4.0,8.737380347067212
Multi-family,Privately rented,D3,D9,Air/air heat pump,0.3,0.3,0.2,1.5,1554.626221341124
Multi-family,Privately rented,D3,D9,Air/air heat pump,0.5,0.4,0.3,2.5,2266.3262358410184
Multi-family,Privately rented,D3,D9,Air/air heat pump,0.9,0.6,0.3,2.6,3003.073521318559
Multi-family,Privately rented,D3,D9,Direct electric,0.3,0.3,0.2,1.5,1497.4674614053336
Multi-family,Privately rented,D3,D9,Direct electric,0.4,0.4,0.2,2.5,12516.436396876534
Multi-family,Privately rented,D3,D9,Direct electric,0.6,0.4,0.3,2.7,14318.53190364922
Multi-family,Privately rented,D3,D9,Direct electric,0.9,0.8,0.4,2.7,7860.365110680497
Multi-family,Privately rented,D3,D9,Direct electric,1.8,1.6,1.0,2.9,5965.031189652617
Multi-family,Privately rented,D3,D9,Gas boiler,0.3,0.3,0.2,1.5,2999.2811709207676
Multi-family,Privately rented,D3,D9,Gas boiler,0.5,0.4,0.3,2.5,8343.620959225442
Multi-family,Privately rented,D3,D9,Gas boiler,0.9,0.6,0.3,2.6,12000.355303453722
Multi-family,Privately rented,D3,D9,Gas boiler,1.6,1.1,0.4,2.7,7185.509910085414
Multi-family,Privately rented,D3,D9,Gas boiler,2.0,2.0,1.2,2.8,2050.8196894134576
Multi-family,Privately rented,D3,D9,Gas boiler,2.5,2.5,2.5,4.0,532.8839288049519
Multi-family,Privately rented,D3,D9,Oil boiler,0.3,0.3,0.2,1.5,102.71784832702683
Multi-family,Privately rented,D3,D9,Oil boiler,0.5,0.4,0.3,2.5,447.29784483796715
Multi-family,Privately rented,D3,D9,Oil boiler,0.9,0.6,0.3,2.6,880.3907154364352
Multi-family,Privately rented,D3,D9,Oil boiler,1.6,1.1,0.4,2.7,666.6532403434455
Multi-family,Privately rented,D3,D9,Oil boiler,2.0,2.0,1.2,2.8,240.25323418997905
Multi-family,Privately rented,D3,D9,Oil boiler,2.5,2.5,2.5,4.0,121.1216870598673
Multi-family,Privately rented,D3,D9,Water/air heat pump,0.4,0.4,0.2,2.4,622.5088108929003
Multi-family,Privately rented,D3,D9,Water/air heat pump,0.5,0.4,0.3,2.6,495.3224810359781
Multi-family,Privately rented,D3,D9,Water/air heat pump,1.0,0.8,0.3,2.6,512.2736322272034
Multi-family,Privately rented,D3,D9,Wood boiler,0.3,0.3,0.2,1.5,8.99142014524262
Multi-family,Privately rented,D3,D9,Wood boiler,0.5,0.4,0.3,2.5,39.15427472930709
Multi-family,Privately rented,D3,D9,Wood boiler,0.9,0.6,0.3,2.6,77.06511520040185
Multi-family,Privately rented,D3,D9,Wood boiler,1.6,1.1,0.4,2.7,58.355577659994275
Multi-family,Privately rented,D3,D9,Wood boiler,2.0,2.0,1.2,2.8,21.030597944165464
Multi-family,Privately rented,D3,D9,Wood boiler,2.5,2.5,2.5,4.0,10.602402550222752
Multi-family,Privately rented,D4,D1,Air/air heat pump,0.3,0.3,0.2,1.5,177.52344706084722
Multi-family,Privately rented,D4,D1,Air/air heat pump,0.5,0.4,0.3,2.5,411.16162918072325
Multi-family,Privately rented,D4,D1,Air/air heat pump,0.9,0.6,0.3,2.6,514.7681403891847
Multi-family,Privately rented,D4,D1,Direct electric,0.3,0.3,0.2,1.5,271.6736678680579
Multi-family,Privately rented,D4,D1,Direct electric,0.4,0.4,0.2,2.5,2145.489493540833
Multi-family,Privately rented,D4,D1,Direct electric,0.6,0.4,0.3,2.7,2888.0403795216907
Multi-family,Privately rented,D4,D1,Direct electric,0.9,0.8,0.4,2.7,1671.1798650888722
Multi-family,Privately rented,D4,D1,Direct electric,1.8,1.6,1.0,2.9,1269.615166219998
Multi-family,Privately rented,D4,D1,Gas boiler,0.3,0.3,0.2,1.5,418.4022104107389
Multi-family,Privately rented,D4,D1,Gas boiler,0.5,0.4,0.3,2.5,1830.2108757743238
Multi-family,Privately rented,D4,D1,Gas boiler,0.9,0.6,0.3,2.6,2862.6212471207423
Multi-family,Privately rented,D4,D1,Gas boiler,1.6,1.1,0.4,2.7,1835.9443750540656
Multi-family,Privately rented,D4,D1,Gas boiler,2.0,2.0,1.2,2.8,537.9734808206831
Multi-family,Privately rented,D4,D1,Gas boiler,2.5,2.5,2.5,4.0,123.60460057015533
Multi-family,Privately rented,D4,D1,Oil boiler,0.3,0.3,0.2,1.5,17.894468369454927
Multi-family,Privately rented,D4,D1,Oil boiler,0.5,0.4,0.3,2.5,101.43369484219643
Multi-family,Privately rented,D4,D1,Oil boiler,0.9,0.6,0.3,2.6,222.47369582185996
Multi-family,Privately rented,D4,D1,Oil boiler,1.6,1.1,0.4,2.7,169.98650394343878
Multi-family,Privately rented,D4,D1,Oil boiler,2.0,2.0,1.2,2.8,61.95612979843666
Multi-family,Privately rented,D4,D1,Oil boiler,2.5,2.5,2.5,4.0,28.62028054338631
Multi-family,Privately rented,D4,D1,Water/air heat pump,0.4,0.4,0.2,2.4,71.06750414055972
Multi-family,Privately rented,D4,D1,Water/air heat pump,0.5,0.4,0.3,2.6,89.8624368600731
Multi-family,Privately rented,D4,D1,Water/air heat pump,1.0,0.8,0.3,2.6,87.81075227096902
Multi-family,Privately rented,D4,D1,Wood boiler,0.3,0.3,0.2,1.5,1.566394604307431
Multi-family,Privately rented,D4,D1,Wood boiler,0.5,0.4,0.3,2.5,8.879011603775442
Multi-family,Privately rented,D4,D1,Wood boiler,0.9,0.6,0.3,2.6,19.474263752397185
Multi-family,Privately rented,D4,D1,Wood boiler,1.6,1.1,0.4,2.7,14.879790619350867
Multi-family,Privately rented,D4,D1,Wood boiler,2.0,2.0,1.2,2.8,5.423337839178184
Multi-family,Privately rented,D4,D1,Wood boiler,2.5,2.5,2.5,4.0,2.505279960898376
Multi-family,Privately rented,D4,D10,Air/air heat pump,0.3,0.3,0.2,1.5,3457.160085383537
Multi-family,Privately rented,D4,D10,Air/air heat pump,0.5,0.4,0.3,2.5,4085.384240666373
Multi-family,Privately rented,D4,D10,Air/air heat pump,0.9,0.6,0.3,2.6,5426.1258445558
Multi-family,Privately rented,D4,D10,Direct electric,0.3,0.3,0.2,1.5,2699.4039388445685
Multi-family,Privately rented,D4,D10,Direct electric,0.4,0.4,0.2,2.5,22615.416683175597
Multi-family,Privately rented,D4,D10,Direct electric,0.6,0.4,0.3,2.7,26723.391251230853
Multi-family,Privately rented,D4,D10,Direct electric,0.9,0.8,0.4,2.7,13749.448342738178
Multi-family,Privately rented,D4,D10,Direct electric,1.8,1.6,1.0,2.9,10704.341963033437
Multi-family,Privately rented,D4,D10,Gas boiler,0.3,0.3,0.2,1.5,6272.958586227941
Multi-family,Privately rented,D4,D10,Gas boiler,0.5,0.4,0.3,2.5,15448.328267576173
Multi-family,Privately rented,D4,D10,Gas boiler,0.9,0.6,0.3,2.6,21079.29393334717
Multi-family,Privately rented,D4,D10,Gas boiler,1.6,1.1,0.4,2.7,12415.03376523146
Multi-family,Privately rented,D4,D10,Gas boiler,2.0,2.0,1.2,2.8,3800.7250989942136
Multi-family,Privately rented,D4,D10,Gas boiler,2.5,2.5,2.5,4.0,884.0453235410782
Multi-family,Privately rented,D4,D10,Oil boiler,0.3,0.3,0.2,1.5,204.5177585574161
Multi-family,Privately rented,D4,D10,Oil boiler,0.5,0.4,0.3,2.5,792.5366509383016
Multi-family,Privately rented,D4,D10,Oil boiler,0.9,0.6,0.3,2.6,1651.9877071427252
Multi-family,Privately rented,D4,D10,Oil boiler,1.6,1.1,0.4,2.7,1247.0652495648194
Multi-family,Privately rented,D4,D10,Oil boiler,2.0,2.0,1.2,2.8,448.5412541283093
Multi-family,Privately rented,D4,D10,Oil boiler,2.5,2.5,2.5,4.0,215.47719610002028
Multi-family,Privately rented,D4,D10,Water/air heat pump,0.4,0.4,0.2,2.4,1387.4217705706735
Multi-family,Privately rented,D4,D10,Water/air heat pump,0.5,0.4,0.3,2.6,892.8911584175416
Multi-family,Privately rented,D4,D10,Water/air heat pump,1.0,0.8,0.3,2.6,925.6054424175521
Multi-family,Privately rented,D4,D10,Wood boiler,0.3,0.3,0.2,1.5,17.902488460412673
Multi-family,Privately rented,D4,D10,Wood boiler,0.5,0.4,0.3,2.5,69.37479829603072
Multi-family,Privately rented,D4,D10,Wood boiler,0.9,0.6,0.3,2.6,144.60695771591622
Multi-family,Privately rented,D4,D10,Wood boiler,1.6,1.1,0.4,2.7,109.16201799389549
Multi-family,Privately rented,D4,D10,Wood boiler,2.0,2.0,1.2,2.8,39.263116722437346
Multi-family,Privately rented,D4,D10,Wood boiler,2.5,2.5,2.5,4.0,18.861824243882076
Multi-family,Privately rented,D4,D2,Air/air heat pump,0.3,0.3,0.2,1.5,245.079561352157
Multi-family,Privately rented,D4,D2,Air/air heat pump,0.5,0.4,0.3,2.5,390.3055842670588
Multi-family,Privately rented,D4,D2,Air/air heat pump,0.9,0.6,0.3,2.6,429.41448799795245
Multi-family,Privately rented,D4,D2,Direct electric,0.3,0.3,0.2,1.5,257.89310612107226
Multi-family,Privately rented,D4,D2,Direct electric,0.4,0.4,0.2,2.5,1789.7461013754294
Multi-family,Privately rented,D4,D2,Direct electric,0.6,0.4,0.3,2.7,2147.453794203554
Multi-family,Privately rented,D4,D2,Direct electric,0.9,0.8,0.4,2.7,1192.8068211856853
Multi-family,Privately rented,D4,D2,Direct electric,1.8,1.6,1.0,2.9,914.8560578790073
Multi-family,Privately rented,D4,D2,Gas boiler,0.3,0.3,0.2,1.5,398.81995180197436
Multi-family,Privately rented,D4,D2,Gas boiler,0.5,0.4,0.3,2.5,1406.7253577697575
Multi-family,Privately rented,D4,D2,Gas boiler,0.9,0.6,0.3,2.6,2317.967760307377
Multi-family,Privately rented,D4,D2,Gas boiler,1.6,1.1,0.4,2.7,1285.5281078640703
Multi-family,Privately rented,D4,D2,Gas boiler,2.0,2.0,1.2,2.8,361.75579051934716
Multi-family,Privately rented,D4,D2,Gas boiler,2.5,2.5,2.5,4.0,95.70121944693759
Multi-family,Privately rented,D4,D2,Oil boiler,0.3,0.3,0.2,1.5,17.3352021951129
Multi-family,Privately rented,D4,D2,Oil boiler,0.5,0.4,0.3,2.5,83.56788468355143
Multi-family,Privately rented,D4,D2,Oil boiler,0.9,0.6,0.3,2.6,182.06051862658745
Multi-family,Privately rented,D4,D2,Oil boiler,1.6,1.1,0.4,2.7,123.8862747967997
Multi-family,Privately rented,D4,D2,Oil boiler,2.0,2.0,1.2,2.8,47.65774918945538
Multi-family,Privately rented,D4,D2,Oil boiler,2.5,2.5,2.5,4.0,23.53714614128169
Multi-family,Privately rented,D4,D2,Water/air heat pump,0.4,0.4,0.2,2.4,98.90024481171821
Multi-family,Privately rented,D4,D2,Water/air heat pump,0.5,0.4,0.3,2.6,85.30419288448743
Multi-family,Privately rented,D4,D2,Water/air heat pump,1.0,0.8,0.3,2.6,73.250860472144
Multi-family,Privately rented,D4,D2,Wood boiler,0.3,0.3,0.2,1.5,1.5174391673660148
Multi-family,Privately rented,D4,D2,Wood boiler,0.5,0.4,0.3,2.5,7.315125599659701
Multi-family,Privately rented,D4,D2,Wood boiler,0.9,0.6,0.3,2.6,15.936691057046795
Multi-family,Privately rented,D4,D2,Wood boiler,1.6,1.1,0.4,2.7,10.844401095519423
Multi-family,Privately rented,D4,D2,Wood boiler,2.0,2.0,1.2,2.8,4.171727242326208
Multi-family,Privately rented,D4,D2,Wood boiler,2.5,2.5,2.5,4.0,2.060327133240345
Multi-family,Privately rented,D4,D3,Air/air heat pump,0.3,0.3,0.2,1.5,257.1257506914483
Multi-family,Privately rented,D4,D3,Air/air heat pump,0.5,0.4,0.3,2.5,338.7772060069721
Multi-family,Privately rented,D4,D3,Air/air heat pump,0.9,0.6,0.3,2.6,417.29514678139225
Multi-family,Privately rented,D4,D3,Direct electric,0.3,0.3,0.2,1.5,223.84590295888873
Multi-family,Privately rented,D4,D3,Direct electric,0.4,0.4,0.2,2.5,1739.2341966776992
Multi-family,Privately rented,D4,D3,Direct electric,0.6,0.4,0.3,2.7,2455.3101776155504
Multi-family,Privately rented,D4,D3,Direct electric,0.9,0.8,0.4,2.7,1327.4732106139593
Multi-family,Privately rented,D4,D3,Direct electric,1.8,1.6,1.0,2.9,990.8149302273666
Multi-family,Privately rented,D4,D3,Gas boiler,0.3,0.3,0.2,1.5,457.4492834158321
Multi-family,Privately rented,D4,D3,Gas boiler,0.5,0.4,0.3,2.5,1494.2137084708766
Multi-family,Privately rented,D4,D3,Gas boiler,0.9,0.6,0.3,2.6,2479.5654215564937
Multi-family,Privately rented,D4,D3,Gas boiler,1.6,1.1,0.4,2.7,1631.3953689836578
Multi-family,Privately rented,D4,D3,Gas boiler,2.0,2.0,1.2,2.8,402.41792621561234
Multi-family,Privately rented,D4,D3,Gas boiler,2.5,2.5,2.5,4.0,88.49796830591215
Multi-family,Privately rented,D4,D3,Oil boiler,0.3,0.3,0.2,1.5,17.08935555740887
Multi-family,Privately rented,D4,D3,Oil boiler,0.5,0.4,0.3,2.5,75.54904861789547
Multi-family,Privately rented,D4,D3,Oil boiler,0.9,0.6,0.3,2.6,172.4909690580539
Multi-family,Privately rented,D4,D3,Oil boiler,1.6,1.1,0.4,2.7,134.4247327346139
Multi-family,Privately rented,D4,D3,Oil boiler,2.0,2.0,1.2,2.8,51.63360677643571
Multi-family,Privately rented,D4,D3,Oil boiler,2.5,2.5,2.5,4.0,23.508576178718297
Multi-family,Privately rented,D4,D3,Water/air heat pump,0.4,0.4,0.2,2.4,104.67907397938772
Multi-family,Privately rented,D4,D3,Water/air heat pump,0.5,0.4,0.3,2.6,74.04228197338023
Multi-family,Privately rented,D4,D3,Water/air heat pump,1.0,0.8,0.3,2.6,71.18350551025742
Multi-family,Privately rented,D4,D3,Wood boiler,0.3,0.3,0.2,1.5,1.4959189501214472
Multi-family,Privately rented,D4,D3,Wood boiler,0.5,0.4,0.3,2.5,6.6131957469958556
Multi-family,Privately rented,D4,D3,Wood boiler,0.9,0.6,0.3,2.6,15.09901929724251
Multi-family,Privately rented,D4,D3,Wood boiler,1.6,1.1,0.4,2.7,11.766886374807765
Multi-family,Privately rented,D4,D3,Wood boiler,2.0,2.0,1.2,2.8,4.519754450688054
Multi-family,Privately rented,D4,D3,Wood boiler,2.5,2.5,2.5,4.0,2.0578262578703366
Multi-family,Privately rented,D4,D4,Air/air heat pump,0.3,0.3,0.2,1.5,326.5775155494935
Multi-family,Privately rented,D4,D4,Air/air heat pump,0.5,0.4,0.3,2.5,483.1346541605655
Multi-family,Privately rented,D4,D4,Air/air heat pump,0.9,0.6,0.3,2.6,588.4227378216981
Multi-family,Privately rented,D4,D4,Direct electric,0.3,0.3,0.2,1.5,319.2296028000081
Multi-family,Privately rented,D4,D4,Direct electric,0.4,0.4,0.2,2.5,2452.4726817835317
Multi-family,Privately rented,D4,D4,Direct electric,0.6,0.4,0.3,2.7,3000.4873292428747
Multi-family,Privately rented,D4,D4,Direct electric,0.9,0.8,0.4,2.7,1729.4142871988347
Multi-family,Privately rented,D4,D4,Direct electric,1.8,1.6,1.0,2.9,1714.073085546185
Multi-family,Privately rented,D4,D4,Gas boiler,0.3,0.3,0.2,1.5,641.8942309622563
Multi-family,Privately rented,D4,D4,Gas boiler,0.5,0.4,0.3,2.5,1538.3565611115087
Multi-family,Privately rented,D4,D4,Gas boiler,0.9,0.6,0.3,2.6,2752.902846733988
Multi-family,Privately rented,D4,D4,Gas boiler,1.6,1.1,0.4,2.7,1891.1746892815431
Multi-family,Privately rented,D4,D4,Gas boiler,2.0,2.0,1.2,2.8,612.5976268434513
Multi-family,Privately rented,D4,D4,Gas boiler,2.5,2.5,2.5,4.0,153.0616059499845
Multi-family,Privately rented,D4,D4,Oil boiler,0.3,0.3,0.2,1.5,18.018820192665203
Multi-family,Privately rented,D4,D4,Oil boiler,0.5,0.4,0.3,2.5,92.8653136895208
Multi-family,Privately rented,D4,D4,Oil boiler,0.9,0.6,0.3,2.6,221.93416785806568
Multi-family,Privately rented,D4,D4,Oil boiler,1.6,1.1,0.4,2.7,160.65534149214216
Multi-family,Privately rented,D4,D4,Oil boiler,2.0,2.0,1.2,2.8,63.479128744720036
Multi-family,Privately rented,D4,D4,Oil boiler,2.5,2.5,2.5,4.0,40.841080695419656
Multi-family,Privately rented,D4,D4,Water/air heat pump,0.4,0.4,0.2,2.4,131.20487897766006
Multi-family,Privately rented,D4,D4,Water/air heat pump,0.5,0.4,0.3,2.6,105.59267760692236
Multi-family,Privately rented,D4,D4,Water/air heat pump,1.0,0.8,0.3,2.6,100.37498284645604
Multi-family,Privately rented,D4,D4,Wood boiler,0.3,0.3,0.2,1.5,1.5772797572435664
Multi-family,Privately rented,D4,D4,Wood boiler,0.5,0.4,0.3,2.5,8.128977250806876
Multi-family,Privately rented,D4,D4,Wood boiler,0.9,0.6,0.3,2.6,19.42703610227024
Multi-family,Privately rented,D4,D4,Wood boiler,1.6,1.1,0.4,2.7,14.062986106701784
Multi-family,Privately rented,D4,D4,Wood boiler,2.0,2.0,1.2,2.8,5.55665374902082
Multi-family,Privately rented,D4,D4,Wood boiler,2.5,2.5,2.5,4.0,3.575029283607511
Multi-family,Privately rented,D4,D5,Air/air heat pump,0.3,0.3,0.2,1.5,286.7504888169623
Multi-family,Privately rented,D4,D5,Air/air heat pump,0.5,0.4,0.3,2.5,446.2768224628486
Multi-family,Privately rented,D4,D5,Air/air heat pump,0.9,0.6,0.3,2.6,735.5578591826212
Multi-family,Privately rented,D4,D5,Direct electric,0.3,0.3,0.2,1.5,294.87591408899016
Multi-family,Privately rented,D4,D5,Direct electric,0.4,0.4,0.2,2.5,3065.7135415850958
Multi-family,Privately rented,D4,D5,Direct electric,0.6,0.4,0.3,2.7,3766.0410595364606
Multi-family,Privately rented,D4,D5,Direct electric,0.9,0.8,0.4,2.7,2112.374484044712
Multi-family,Privately rented,D4,D5,Direct electric,1.8,1.6,1.0,2.9,1777.6595585724683
Multi-family,Privately rented,D4,D5,Gas boiler,0.3,0.3,0.2,1.5,574.893902938561
Multi-family,Privately rented,D4,D5,Gas boiler,0.5,0.4,0.3,2.5,2084.012145858954
Multi-family,Privately rented,D4,D5,Gas boiler,0.9,0.6,0.3,2.6,3426.4926512821557
Multi-family,Privately rented,D4,D5,Gas boiler,1.6,1.1,0.4,2.7,2199.292500126402
